,trend,trend_squared,"sin(1,freq=YE-DEC)","cos(1,freq=YE-DEC)","sin(2,freq=YE-DEC)","cos(2,freq=YE-DEC)",lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_9,lag_10,lag_21,lag_22,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_min_7,rolling_max_7,is_weekend,is_holiday
2004-07-31,942.0,887364.0,-0.4775358864374881,-0.8786122450571483,0.8391377545563937,0.5439189543287248,7770291709.192912,7732213914.973088,7134703057.824266,7481753086.318105,7861245107.666903,7974667830.735638,8356977277.850309,8303296130.1039295,7979010268.573563,8074189045.651224,7908813669.769744,7758835997.794459,7910824184.91976,7798393729.928791,383405971.0906331,7134703057.824266,8356977277.850309,1,0
2004-08-01,943.0,889249.0,-0.4925480679538642,-0.8702852410301554,0.8573146280763321,0.5147928015098311,7676157766.040566,7770291709.192912,7732213914.973088,7134703057.824266,7481753086.318105,7861245107.666903,7974667830.735638,8243410856.527213,8303296130.1039295,7490154537.802256,8074189045.651224,7661576067.535925,7833801197.30231,7794795697.981314,278342436.83801556,7134703057.824266,7974667830.735638,1,0
2004-08-02,944.0,891136.0,-0.5074150932938452,-0.8617017599480683,0.8744809578310394,0.4850598461951968,7354149376.789645,7676157766.040566,7770291709.192912,7732213914.973088,7134703057.824266,7481753086.318105,7861245107.666903,8356977277.850309,8243410856.527213,7881615218.705442,7490154537.802256,7572930574.115069,7761167261.513736,7791097719.651616,260232468.61939517,7134703057.824266,7861245107.666903,0,0
2004-08-03,945.0,893025.0,-0.5221325810768248,-0.8528643314021597,0.8906165093267403,0.45475513555610586,8009873486.2542095,7354149376.789645,7676157766.040566,7770291709.192912,7732213914.973088,7134703057.824266,7481753086.318105,7974667830.735638,8356977277.850309,7434093612.558395,7881615218.705442,7594163199.627542,7802612889.481283,7829486368.039963,291822918.294302,7134703057.824266,8009873486.2542095,0,0
2004-08-04,946.0,894916.0,-0.5366961939916004,-0.8437755598231858,0.9057022630804713,0.423914390709861,8097212798.991492,8009873486.2542095,7354149376.789645,7676157766.040566,7770291709.192912,7732213914.973088,7134703057.824266,7861245107.666903,7974667830.735638,7889144931.70262,7434093612.558395,7682086015.72374,7855354476.274417,7866227160.321461,340899205.182608,7134703057.824266,8097212798.991492,0,0
2004-08-05,947.0,896809.0,-0.5511016400745999,-0.8344381237138474,0.9197204370389465,0.3925739646141723,8253819780.756149,8097212798.991492,8009873486.2542095,7354149376.789645,7676157766.040566,7770291709.192912,7732213914.973088,7481753086.318105,7861245107.666903,8605382961.300589,7889144931.70262,7841959833.285438,7874983727.144602,7906543530.81399,301553627.41749567,7354149376.789645,8253819780.756149,0,0
2004-08-06,948.0,898704.0,-0.5653446739747425,-0.8248547748594246,0.9326545075388222,0.36077079921678407,8220421893.367966,8253819780.756149,8097212798.991492,8009873486.2542095,7354149376.789645,7676157766.040566,7770291709.192912,7134703057.824266,7481753086.318105,8704817457.461927,8605382961.300589,7911703830.198991,7869064138.806319,7929196781.294826,327298877.1365917,7354149376.789645,8253819780.756149,0,0
2004-08-07,949.0,900601.0,-0.5794210982045637,-0.8150283375168114,0.9444892287836613,0.32854238191083485,8203177953.097567,8220421893.367966,8253819780.756149,8097212798.991492,8009873486.2542095,7354149376.789645,7676157766.040566,7732213914.973088,7134703057.824266,8754479592.684849,8704817457.461927,7973544722.185371,7866190359.989915,7943913773.526266,336882035.4242711,7354149376.789645,8253819780.756149,1,0
2004-08-08,950.0,902500.0,-0.5933267643772318,-0.8049617075821961,0.9552106508146315,0.29592670134728977,8116063707.632038,8203177953.097567,8220421893.367966,8253819780.756149,8097212798.991492,8009873486.2542095,7354149376.789645,7770291709.192912,7732213914.973088,8371024477.829691,8754479592.684849,8036388428.127009,7848982247.831468,7955687559.558615,312293765.1853671,7354149376.789645,8253819780.756149,1,0
2004-08-09,951.0,904401.0,-0.6070575744291,-0.7946578517376253,0.9648061359537644,0.2629622026565153,8008568651.180399,8116063707.632038,8203177953.097567,8220421893.367966,8253819780.756149,8097212798.991492,8009873486.2542095,7676157766.040566,7770291709.192912,7429634694.708558,8371024477.829691,8129876895.897117,7851403735.006093,7959012725.605638,99421272.22041231,8008568651.180399,8253819780.756149,0,0
2004-08-10,952.0,906304.0,-0.6206094818274228,-0.7841198065767104,0.9732643737003825,0.22968774213179555,7604141709.469838,8008568651.180399,8116063707.632038,8203177953.097567,8220421893.367966,8253819780.756149,8097212798.991492,7354149376.789645,7676157766.040566,7358830583.887605,7429634694.708558,8071915213.49935,7833039206.563446,7943344481.066257,222780649.87662116,7604141709.469838,8253819780.756149,0,0
2004-08-11,953.0,908209.0,-0.6339784927628865,-0.77335067770973,0.9805753940631429,0.19614254142819723,8243037859.495629,7604141709.469838,8008568651.180399,8116063707.632038,8203177953.097567,8220421893.367966,8253819780.756149,8009873486.2542095,7354149376.789645,7979010268.573563,7358830583.887605,8092747364.999941,7887416690.36184,7968440591.78937,232161025.34833017,7604141709.469838,8253819780.756149,0,0
2004-08-12,954.0,910116.0,-0.6471606673266059,-0.7623536388483905,0.9867305793119814,0.16236614133076424,8551920337.235842,8243037859.495629,7604141709.469838,8008568651.180399,8116063707.632038,8203177953.097567,8220421893.367966,8097212798.991492,8009873486.2542095,8303296130.1039295,7979010268.573563,8135333158.782754,7988646496.034096,7990784095.740383,287400155.6002686,7604141709.469838,8551920337.235842,0,0
2004-08-13,955.0,912025.0,-0.6601521206712319,-0.7511319308705199,0.9917226741361015,0.1283983551465508,7266295854.7645855,8551920337.235842,8243037859.495629,7604141709.469838,8008568651.180399,8116063707.632038,8203177953.097567,8253819780.756149,8097212798.991492,8243410856.527213,8303296130.1039295,7999029438.982271,7955366634.5906315,7985190837.147257,430799240.06356484,7266295854.7645855,8551920337.235842,0,0
2004-08-14,956.0,913936.0,-0.6729490241558329,-0.7396888608649669,0.9955457941960382,0.09427922177542454,7276039075.950111,7266295854.7645855,8551920337.235842,8243037859.495629,7604141709.469838,8008568651.180399,8116063707.632038,8220421893.367966,8253819780.756149,8356977277.850309,8243410856.527213,7866581027.9612055,7920062875.073289,7964753975.288838,495272364.392215,7266295854.7645855,8551920337.235842,1,0
2004-08-15,957.0,915849.0,-0.6855476064742154,-0.7280278011569848,0.998195433059714,0.06004895851494862,8421871185.086669,7276039075.950111,7266295854.7645855,8551920337.235842,8243037859.495629,7604141709.469838,8008568651.180399,8203177953.097567,8220421893.367966,7974667830.735638,8356977277.850309,7910267810.454725,7973328119.290868,7958636916.081709,532996888.0422222,7266295854.7645855,8551920337.235842,1,0
2004-08-16,958.0,917764.0,-0.6979441547663436,-0.7161521883143932,0.9996684675143132,0.025747913654988235,7739952224.938783,8421871185.086669,7276039075.950111,7266295854.7645855,8551920337.235842,8243037859.495629,7604141709.469838,8116063707.632038,8203177953.097567,7861245107.666903,7974667830.735638,7871894035.277351,8000885465.5872345,7926474741.66427,534407867.48962915,7266295854.7645855,8551920337.235842,0,0
2004-08-17,959.0,919681.0,-0.7101350157125359,-0.7040655221348056,0.9999631612477099,-0.008583481082087131,8768383646.813404,7739952224.938783,8421871185.086669,7276039075.950111,7266295854.7645855,8551920337.235842,8243037859.495629,8008568651.180399,8116063707.632038,7481753086.318105,7861245107.666903,8038214312.040717,8055064762.770034,7926938210.135222,612633099.4686111,7266295854.7645855,8768383646.813404,0,0
2004-08-18,960.0,921600.0,-0.7221165966101161,-0.691771364614222,0.9990791668951153,-0.04290475819955423,7566024982.115889,8768383646.813404,7739952224.938783,8421871185.086669,7276039075.950111,7266295854.7645855,8551920337.235842,7604141709.469838,8008568651.180399,7134703057.824266,7481753086.318105,7941498186.700754,8017122775.850348,7900104893.611429,628151773.4306632,7266295854.7645855,8768383646.813404,0,0
2004-08-19,961.0,923521.0,-0.7338853664321993,-0.6792733388972929,0.9970175264485266,-0.07717546212664683,8346474224.721916,7566024982.115889,8768383646.813404,7739952224.938783,8421871185.086669,7276039075.950111,7266295854.7645855,8243037859.495629,7604141709.469838,7732213914.973088,7134703057.824266,7912148742.055908,8023740950.419332,7930666211.278541,599000356.5643394,7266295854.7645855,8768383646.813404,0,0
2004-08-20,962.0,925444.0,-0.7454378568683002,-0.6665751282095631,0.9937806700284983,-0.11135519690480904,8114879530.747619,8346474224.721916,7566024982.115889,8768383646.813404,7739952224.938783,8421871185.086669,7276039075.950111,8551920337.235842,8243037859.495629,7770291709.192912,7732213914.973088,8033374981.482056,8016202210.232163,7955867842.840542,528190586.77848744,7276039075.950111,8768383646.813404,0,0
2004-08-21,963.0,927369.0,-0.7567706633464625,-0.653680474772006,0.9893724130196829,-0.14540367380368985,8166275095.643909,8114879530.747619,8346474224.721916,7566024982.115889,8768383646.813404,7739952224.938783,8421871185.086669,7266295854.7645855,8551920337.235842,7676157766.040566,7770291709.192912,8160551555.724028,8013566291.842616,7962110003.742887,409226786.15760475,7566024982.115889,8768383646.813404,1,0
2004-08-22,964.0,929296.0,-0.7678804460366,-0.6405931786981752,0.9837979515735163,-0.1792807588107354,7833893228.496514,8166275095.643909,8114879530.747619,8346474224.721916,7566024982.115889,8768383646.813404,7739952224.938783,7276039075.950111,7266295854.7645855,7354149376.789645,7676157766.040566,8076554704.782577,7993411257.61865,7946463240.355972,406986648.49795336,7566024982.115889,8768383646.813404,1,0
2004-08-23,965.0,931225.0,-0.7787639308347605,-0.627317096874294,0.9770638564833509,-0.21294651993841524,7471222894.319904,7833893228.496514,8166275095.643909,8114879530.747619,8346474224.721916,7566024982.115889,8768383646.813404,8421871185.086669,7276039075.950111,8009873486.2542095,7354149376.789645,8038164800.40845,7955029417.842901,7920723641.615728,453989293.25657445,7471222894.319904,8768383646.813404,0,0
2004-08-24,966.0,933156.0,-0.78941791032802,-0.6138561418226115,0.9691780654392533,-0.24636127429331575,7711954676.664268,7471222894.319904,7833893228.496514,8166275095.643909,8114879530.747619,8346474224.721916,7566024982.115889,7739952224.938783,8421871185.086669,8097212798.991492,8009873486.2542095,7887246376.101431,7962730344.071075,7899222888.242861,329240680.9540819,7471222894.319904,8346474224.721916,0,0
2004-08-25,967.0,935089.0,-0.7998392447397197,-0.6002142805483679,0.9601498736716015,-0.2794856348516102,7670784626.122964,7711954676.664268,7471222894.319904,7833893228.496514,8166275095.643909,8114879530.747619,8346474224.721916,8768383646.813404,7739952224.938783,8253819780.756149,8097212798.991492,7902212039.5310135,7921855113.115884,7889093448.089106,314245462.3504683,7471222894.319904,8346474224.721916,0,0
2004-08-26,968.0,937024.0,-0.8100248628547748,-0.5863955333706962,0.9499899229945014,-0.3122805568857935,8249905156.669191,7670784626.122964,7711954676.664268,7471222894.319904,7833893228.496514,8166275095.643909,8114879530.747619,7566024982.115889,8768383646.813404,8220421893.367966,8253819780.756149,7888416458.380624,7900282600.2182665,7902048783.055848,292885259.6003213,7471222894.319904,8249905156.669191,0,0
2004-08-27,969.0,938961.0,-0.8199717629247767,-0.5724039727378154,0.9387101892619447,-0.34470738398793244,8315683737.07998,8249905156.669191,7670784626.122964,7711954676.664268,7471222894.319904,7833893228.496514,8166275095.643909,8346474224.721916,7566024982.115889,8203177953.097567,8220421893.367966,7917102773.570962,7975238877.526509,7929846471.4145775,326650201.1055416,7471222894.319904,8315683737.07998,0,0
2004-08-28,970.0,940900.0,-0.8296770135526184,-0.5582437220268655,0.9263239682514957,-0.3767278936351835,7675037392.018796,8315683737.07998,8249905156.669191,7670784626.122964,7711954676.664268,7471222894.319904,7833893228.496514,8114879530.747619,8346474224.721916,8116063707.632038,8203177953.097567,7846925958.767373,8003738757.2457,7947857615.887728,316816831.6237516,7471222894.319904,8315683737.07998,1,0
2004-08-29,971.0,942841.0,-0.8391377545563938,-0.5439189543287248,0.9128458599921356,-0.4083043422438932,7715990759.808301,7675037392.018796,8315683737.07998,8249905156.669191,7670784626.122964,7711954676.664268,7471222894.319904,8166275095.643909,8114879530.747619,8008568651.180399,8116063707.632038,7830082748.954772,7953318726.868674,7947316844.048902,320735027.4632927,7471222894.319904,8315683737.07998,1,0
2004-08-30,972.0,944784.0,-0.8483511978123038,-0.5294338912181854,0.8982917515547532,-0.4393995096591412,7640639344.100499,7715990759.808301,7675037392.018796,8315683737.07998,8249905156.669191,7670784626.122964,7711954676.664268,7833893228.496514,8166275095.643909,7604141709.469838,8008568651.180399,7854285098.9234295,7946224949.665939,7942995098.545821,294458225.45183426,7640639344.100499,8315683737.07998,0,0
2004-08-31,973.0,946729.0,-0.8573146280763322,-0.514792801509831,0.8826787983255477,-0.46997674302731945,7741679394.108878,7640639344.100499,7715990759.808301,7675037392.018796,8315683737.07998,8249905156.669191,7670784626.122964,7471222894.319904,7833893228.496514,8243037859.495629,7604141709.469838,7858531487.129801,7872888931.615616,7945179152.814765,292269781.81815046,7640639344.100499,8315683737.07998,0,0
2004-09-01,974.0,948676.0,-0.8660254037844384,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,8055520951.348517,7741679394.108878,7640639344.100499,7715990759.808301,7675037392.018796,8315683737.07998,8249905156.669191,7711954676.664268,7471222894.319904,8551920337.235842,8243037859.495629,7913493819.30488,7907852929.417947,7968558205.300061,287210640.37641025,7640639344.100499,8315683737.07998,0,0
2004-09-02,975.0,950625.0,-0.8744809578310394,-0.4850598461951967,0.8483511978123045,-0.5294338912181843,7359762128.504724,8055520951.348517,7741679394.108878,7640639344.100499,7715990759.808301,7675037392.018796,8315683737.07998,7670784626.122964,7711954676.664268,7266295854.7645855,8551920337.235842,7786330529.567099,7837373493.973862,7946887826.708411,309621379.90433234,7359762128.504724,8315683737.07998,0,0
2004-09-03,976.0,952576.0,-0.8826787983255471,-0.4699767430273207,0.8296770135526197,-0.5582437220268636,7885776179.369663,7359762128.504724,8055520951.348517,7741679394.108878,7640639344.100499,7715990759.808301,7675037392.018796,8249905156.669191,7670784626.122964,7276039075.950111,7266295854.7645855,7724915164.179911,7821008968.875436,7939839939.387683,215431382.18628666,7359762128.504724,8055520951.348517,0,0
2004-09-04,977.0,954529.0,-0.8906165093267404,-0.45475513555610575,0.8100248628547752,-0.5863955333706958,7853838026.809852,7885776179.369663,7359762128.504724,8055520951.348517,7741679394.108878,7640639344.100499,7715990759.808301,8315683737.07998,8249905156.669191,8421871185.086669,7276039075.950111,7750458112.007205,7798692035.38729,7926507214.25614,219100547.56174964,7359762128.504724,8055520951.348517,1,0
2004-09-05,978.0,956484.0,-0.8982917515547529,-0.4393995096591416,0.7894179103280198,-0.6138561418226118,7956539034.712183,7853838026.809852,7885776179.369663,7359762128.504724,8055520951.348517,7741679394.108878,7640639344.100499,7675037392.018796,8315683737.07998,7739952224.938783,8421871185.086669,7784822151.279188,7807452450.116981,7917711118.967614,231317039.87560683,7359762128.504724,8055520951.348517,1,0
2004-09-06,979.0,958441.0,-0.9057022630804714,-0.42391439070986087,0.7678804460366003,-0.6405931786981749,7450273949.586948,7956539034.712183,7853838026.809852,7885776179.369663,7359762128.504724,8055520951.348517,7741679394.108878,7715990759.808301,7675037392.018796,8768383646.813404,7739952224.938783,7757627094.92011,7805956096.921769,7892614318.850593,260449053.6739217,7359762128.504724,8055520951.348517,0,0
2004-09-07,980.0,960400.0,-0.9128458599921354,-0.40830434224389367,0.7454378568683006,-0.6665751282095628,7865406620.975893,7450273949.586948,7956539034.712183,7853838026.809852,7885776179.369663,7359762128.504724,8055520951.348517,7640639344.100499,7715990759.808301,7566024982.115889,8768383646.813404,7775302413.043969,7816916950.0868845,7884259082.628722,263368384.6940238,7359762128.504724,8055520951.348517,0,0
2004-09-08,981.0,962361.0,-0.9197204370389465,-0.3925739646141722,0.7221165966101167,-0.6917713646142213,7588396662.413937,7865406620.975893,7450273949.586948,7956539034.712183,7853838026.809852,7885776179.369663,7359762128.504724,7741679394.108878,7640639344.100499,8346474224.721916,7566024982.115889,7708570371.7676,7811032095.536241,7870253349.66984,238543011.29170793,7359762128.504724,7956539034.712183,0,0
2004-09-09,982.0,964324.0,-0.9263239682514948,-0.3767278936351856,0.6979441547663443,-0.7161521883143925,8011234766.713759,7588396662.413937,7865406620.975893,7450273949.586948,7956539034.712183,7853838026.809852,7885776179.369663,8055520951.348517,7741679394.108878,8114879530.747619,8346474224.721916,7801637891.511748,7793984210.539424,7883823118.244638,204419589.81361407,7450273949.586948,8011234766.713759,0,0
2004-09-10,983.0,966289.0,-0.9326545075388222,-0.36077079921678396,0.6729490241558339,-0.7396888608649659,8208370721.226541,8011234766.713759,7588396662.413937,7865406620.975893,7450273949.586948,7956539034.712183,7853838026.809852,7359762128.504724,8055520951.348517,8166275095.643909,8114879530.747619,7847722826.06273,7786318995.121321,7882667546.969001,256323300.7790362,7450273949.586948,8208370721.226541,0,0
2004-09-11,984.0,968256.0,-0.9387101892619443,-0.3447073839879337,0.6471606673266059,-0.7623536388483904,8316164224.114576,8208370721.226541,8011234766.713759,7588396662.413937,7865406620.975893,7450273949.586948,7956539034.712183,7885776179.369663,7359762128.504724,7833893228.496514,8166275095.643909,7913769425.6776905,7832113768.842447,7874809009.86496,311735646.9877594,7450273949.586948,8316164224.114576,1,0
2004-09-12,985.0,970225.0,-0.9444892287836613,-0.32854238191083474,0.6206094818274228,-0.7841198065767104,7950241101.151725,8316164224.114576,8208370721.226541,8011234766.713759,7588396662.413937,7865406620.975893,7450273949.586948,7853838026.809852,7885776179.369663,7471222894.319904,7833893228.496514,7912869720.88334,7848845936.081264,7897607184.744531,311600695.0653252,7450273949.586948,8316164224.114576,1,0
2004-09-13,986.0,972196.0,-0.9499899229945009,-0.3122805568857948,0.5933267643772322,-0.8049617075821958,8124068779.249853,7950241101.151725,8316164224.114576,8208370721.226541,8011234766.713759,7588396662.413937,7865406620.975893,7956539034.712183,7853838026.809852,7711954676.664268,7471222894.319904,8009126125.120898,7883376610.020503,7925874841.521189,240943660.81705922,7588396662.413937,8316164224.114576,0,0
2004-09-14,987.0,974169.0,-0.9552106508146316,-0.29592670134728966,0.5653446739747433,-0.824854774859424,7735533977.184876,8124068779.249853,7950241101.151725,8316164224.114576,8208370721.226541,8011234766.713759,7588396662.413937,7450273949.586948,7956539034.712183,7670784626.122964,7711954676.664268,7990572890.29361,7882937651.66879,7902996934.591128,258234678.80018866,7588396662.413937,8316164224.114576,0,0
2004-09-15,988.0,976144.0,-0.9601498736716017,-0.2794856348516098,0.5366961939916012,-0.8437755598231852,7350330650.552108,7735533977.184876,8124068779.249853,7950241101.151725,8316164224.114576,8208370721.226541,8011234766.713759,7865406620.975893,7450273949.586948,8249905156.669191,7670784626.122964,7956563460.027635,7832566915.897616,7890009548.77824,326644254.4672506,7350330650.552108,8316164224.114576,0,0
2004-09-16,989.0,978121.0,-0.9648061359537644,-0.2629622026565152,0.5074150932938464,-0.8617017599480676,7160290877.960591,7350330650.552108,7735533977.184876,8124068779.249853,7950241101.151725,8316164224.114576,8208370721.226541,7588396662.413937,7865406620.975893,8315683737.07998,8249905156.669191,7835000047.34861,7818318969.430179,7836406456.483146,441171970.23393285,7160290877.960591,8316164224.114576,0,0
2004-09-17,990.0,980100.0,-0.9691780654392537,-0.2463612742933145,0.4775358864374878,-0.8786122450571485,7306228121.614146,7160290877.960591,7350330650.552108,7735533977.184876,8124068779.249853,7950241101.151725,8316164224.114576,8011234766.713759,7588396662.413937,7675037392.018796,8315683737.07998,7706122533.118269,7776922679.5905,7827746561.133088,445668867.64616007,7160290877.960591,8316164224.114576,0,0
2004-09-18,991.0,982081.0,-0.9732643737003825,-0.22968774213179544,0.44709379298511365,-0.8944870822287957,7520877048.477283,7306228121.614146,7160290877.960591,7350330650.552108,7735533977.184876,8124068779.249853,7950241101.151725,8208370721.226541,8011234766.713759,7715990759.808301,7675037392.018796,7592510079.455797,7753139752.566744,7800226655.258266,356729340.67017025,7160290877.960591,8124068779.249853,1,0
2004-09-19,992.0,984064.0,-0.9770638564833508,-0.21294651993841573,0.41612469599147445,-0.9093075592922358,7748971090.915041,7520877048.477283,7306228121.614146,7160290877.960591,7350330650.552108,7735533977.184876,8124068779.249853,8316164224.114576,8208370721.226541,7640639344.100499,7715990759.808301,7563757220.850556,7738313470.866948,7788029707.263848,330216194.59763813,7160290877.960591,8124068779.249853,1,0
2004-09-20,993.0,986049.0,-0.9805753940631429,-0.19614254142819712,0.3846650997070014,-0.923056206884176,7245562620.627698,7748971090.915041,7520877048.477283,7306228121.614146,7160290877.960591,7350330650.552108,7735533977.184876,7950241101.151725,8316164224.114576,7741679394.108878,7640639344.100499,7438256341.047392,7723691233.084145,7757339291.429974,234982934.26077494,7160290877.960591,7748971090.915041,0,0
2004-09-21,994.0,988036.0,-0.9837979515735163,-0.1792807588107359,0.35275208654909523,-0.9357168190404935,7098387560.213686,7245562620.627698,7748971090.915041,7520877048.477283,7306228121.614146,7160290877.960591,7350330650.552108,8124068779.249853,7950241101.151725,8055520951.348517,7741679394.108878,7347235424.337221,7668904157.315415,7732822435.820546,223772585.69412175,7098387560.213686,7748971090.915041,0,0
2004-09-22,995.0,990025.0,-0.9867305793119814,-0.16236614133076413,0.32042327339191184,-0.9472744722987166,6586152265.7659445,7098387560.213686,7245562620.627698,7748971090.915041,7520877048.477283,7306228121.614146,7160290877.960591,7735533977.184876,8124068779.249853,7359762128.504724,8055520951.348517,7238067083.653483,7597315271.840559,7703320081.535415,364293592.2740108,6586152265.7659445,7748971090.915041,0,0
2004-09-23,996.0,992016.0,-0.989372413019683,-0.14540367380368943,0.2877167672261662,-0.9577155432887805,6603509770.929971,6586152265.7659445,7098387560.213686,7245562620.627698,7748971090.915041,7520877048.477283,7306228121.614146,7350330650.552108,7735533977.184876,7885776179.369663,7359762128.504724,7158526925.506253,7496763486.427431,7666371918.010938,437528344.9643981,6586152265.7659445,7748971090.915041,0,0
2004-09-24,997.0,994009.0,-0.9917226741361015,-0.12839835514655065,0.2546711202412282,-0.9670277247913205,7092166284.89068,6603509770.929971,6586152265.7659445,7098387560.213686,7245562620.627698,7748971090.915041,7520877048.477283,7160290877.960591,7350330650.552108,7853838026.809852,7885776179.369663,7127946663.117186,7417034598.117727,7647084639.969862,432941169.9912641,6586152265.7659445,7748971090.915041,0,0
2004-09-25,998.0,996004.0,-0.9937806700284985,-0.11135519690480865,0.22132528438243224,-0.9752000402445826,7131373928.428153,7092166284.89068,6603509770.929971,6586152265.7659445,7098387560.213686,7245562620.627698,7748971090.915041,7306228121.614146,7160290877.960591,7956539034.712183,7853838026.809852,7072303360.253024,7332406719.854411,7609800265.69516,397612155.74419457,6586152265.7659445,7748971090.915041,1,0
2004-09-26,999.0,998001.0,-0.9955457941960382,-0.09427922177542443,0.18771856543719864,-0.9822228566828407,7184831575.224206,7131373928.428153,7092166284.89068,6603509770.929971,6586152265.7659445,7098387560.213686,7245562620.627698,7520877048.477283,7306228121.614146,7450273949.586948,7956539034.712183,6991712000.86862,7277734610.859589,7572105193.633301,276252049.57508254,6586152265.7659445,7245562620.627698,1,0
2004-09-27,1000.0,1000000.0,-0.9970175264485267,-0.07717546212664643,0.15389057670406195,-0.9880878960910772,7622093698.319035,7184831575.224206,7131373928.428153,7092166284.89068,6603509770.929971,6586152265.7659445,7098387560.213686,7748971090.915041,7520877048.477283,7865406620.975893,7450273949.586948,7045502154.824525,7241879247.935958,7570340403.843308,358370955.8676141,6586152265.7659445,7622093698.319035,0,0
2004-09-28,1001.0,1002001.0,-0.998195433059714,-0.06004895851494849,0.11988119229922763,-0.9927882451625399,7375939971.6454115,7622093698.319035,7184831575.224206,7131373928.428153,7092166284.89068,6603509770.929971,6586152265.7659445,7245562620.627698,7748971090.915041,7588396662.413937,7865406620.975893,7085152499.314772,7216193961.825996,7559005377.571213,379904744.2038635,6586152265.7659445,7622093698.319035,0,0
2004-09-29,1002.0,1004004.0,-0.9990791668951153,-0.04290475819955472,0.085730500155695,-0.9963183634476754,7802289771.15806,7375939971.6454115,7622093698.319035,7184831575.224206,7131373928.428153,7092166284.89068,6603509770.929971,7098387560.213686,7245562620.627698,8011234766.713759,7588396662.413937,7258886428.656503,7248476756.154993,7564393725.139798,391570762.90351707,6603509770.929971,7802289771.15806,0,0
2004-09-30,1003.0,1006009.0,-0.9996684675143132,-0.025747913654988113,0.05147875477034565,-0.9986740898848305,7877849821.651637,7802289771.15806,7375939971.6454115,7622093698.319035,7184831575.224206,7131373928.428153,7092166284.89068,6586152265.7659445,7098387560.213686,8208370721.226541,8011234766.713759,7440935007.331026,7299730966.418639,7568932739.391223,326999311.30366164,7092166284.89068,7877849821.651637,0,0
2004-10-01,1004.0,1008016.0,-0.9999631612477099,-0.008583481082086734,0.01716632975470673,-0.9998526477050269,7149137050.292172,7877849821.651637,7802289771.15806,7375939971.6454115,7622093698.319035,7184831575.224206,7131373928.428153,6603509770.929971,6586152265.7659445,8316164224.114576,8208370721.226541,7449073688.102668,7288510175.609926,7538719942.689345,317441348.0379416,7131373928.428153,7877849821.651637,0,0
2004-10-02,1005.0,1010025.0,-0.9999631612477099,0.008583481082086366,-0.017166329754705993,-0.9998526477050269,6791860808.187704,7149137050.292172,7877849821.651637,7802289771.15806,7375939971.6454115,7622093698.319035,7184831575.224206,7092166284.89068,6603509770.929971,7950241101.151725,8316164224.114576,7400571813.782603,7236437587.017815,7519789898.678778,391395508.87515134,6791860808.187704,7877849821.651637,1,0
2004-10-03,1006.0,1012036.0,-0.9996684675143132,0.025747913654987745,-0.051478754770344914,-0.9986740898848306,6597534505.242931,6791860808.187704,7149137050.292172,7877849821.651637,7802289771.15806,7375939971.6454115,7622093698.319035,7131373928.428153,7092166284.89068,8124068779.249853,7950241101.151725,7316672232.356708,7154192116.612663,7476848509.54122,494670556.40347654,6597534505.242931,7877849821.651637,1,0
2004-10-04,1007.0,1014049.0,-0.9990791668951153,0.04290475819955435,-0.08573050015569426,-0.9963183634476755,6570973333.06483,6597534505.242931,6791860808.187704,7149137050.292172,7877849821.651637,7802289771.15806,7375939971.6454115,7184831575.224206,7131373928.428153,7735533977.184876,8124068779.249853,7166512180.177535,7106007167.50103,7434086353.083054,543620891.7797589,6570973333.06483,7877849821.651637,0,0
2004-10-05,1008.0,1016064.0,-0.998195433059714,0.06004895851494813,-0.1198811922992269,-0.99278824516254,6520323147.382205,6570973333.06483,6597534505.242931,6791860808.187704,7149137050.292172,7877849821.651637,7802289771.15806,7622093698.319035,7184831575.224206,7350330650.552108,7735533977.184876,7044281205.282791,7064716852.298781,7386212490.172054,583418007.8891882,6520323147.382205,7877849821.651637,0,0
2004-10-06,1009.0,1018081.0,-0.9970175264485267,0.07717546212664607,-0.15389057670406123,-0.9880878960910773,6796635621.073191,6520323147.382205,6570973333.06483,6597534505.242931,6791860808.187704,7149137050.292172,7877849821.651637,7375939971.6454115,7622093698.319035,7160290877.960591,7350330650.552108,6900616326.699239,7079751377.677871,7364424545.888262,480370273.7898428,6520323147.382205,7877849821.651637,0,0
2004-10-07,1010.0,1020100.0,-0.9955457941960382,0.09427922177542405,-0.18771856543719792,-0.9822228566828408,6744817714.044308,6796635621.073191,6520323147.382205,6570973333.06483,6597534505.242931,6791860808.187704,7149137050.292172,7802289771.15806,7375939971.6454115,7306228121.614146,7160290877.960591,6738754597.041048,7089844802.186037,7327071582.323876,212299696.57628664,6520323147.382205,7149137050.292172,0,0
2004-10-08,1011.0,1022121.0,-0.9937806700284985,0.11135519690480827,-0.22132528438243151,-0.9752000402445827,7168370041.196892,6744817714.044308,6796635621.073191,6520323147.382205,6570973333.06483,6597534505.242931,6791860808.187704,7877849821.651637,7802289771.15806,7520877048.477283,7306228121.614146,6741502167.170294,7095287927.636481,7313070694.949975,218529096.05199277,6520323147.382205,7168370041.196892,0,0
